20,21,31,41,42,52,53,63,02,03,13,23,24,34,35,36
20,21,31,41,42,43,53,54,02,03,13,23,24,25,35,45
20,21,31,41,42,43,44,45,02,03,13,23,24,25,26,36
20,21,31,32,42,52,62,72,02,03,13,14,24,34,44,45
20,21,31,32,42,52,53,63,02,03,13,14,24,34,35,36
20,21,31,32,42,43,53,54,02,03,13,14,24,25,35,45
20,21,31,32,42,43,44,45,02,03,13,14,24,25,26,36
20,21,31,32,33,43,53,63,02,03,13,14,15,25,35,36
20,21,31,32,33,43,44,54,02,03,13,14,15,25,26,27
20,21,31,32,33,34,44,45,02,03,13,14,15,16,26,36
20,21,31,32,33,34,35,36,02,03,13,14,15,16,17,27
20,21,22,32,42,52,62,72,02,03,04,14,24,34,44,45
20,21,22,32,42,52,53,63,02,03,04,14,24,34,35,36
20,21,22,32,42,43,53,54,02,03,04,14,24,25,35,45
20,21,22,32,42,43,44,45,02,03,04,14,24,25,26,36
20,21,22,32,33,43,53,63,02,03,04,14,15,25,35,36
20,21,22,32,33,43,44,54,02,03,04,14,15,25,26,27
20,21,22,32,33,34,44,45,02,03,04,14,15,16,26,36
20,21,22,32,33,34,35,36,02,03,04,14,15,16,17,27
20,21,22,23,33,43,53,63,02,03,04,05,15,25,35,36
20,21,22,23,33,43,44,54,02,03,04,05,15,25,26,27
20,21,22,23,33,34,44,45,02,03,04,05,15,16,26,36
20,21,22,23,33,34,35,36,02,03,04,05,15,16,17,27
20,21,22,23,24,34,44,54,02,03,04,05,06,16,26,27
20,21,22,23,24,34,35,45,02,03,04,05,06,16,17,18
20,21,22,23,24,25,35,36,02,03,04,05,06,07,17,27
20,21,22,23,24,25,26,27,02,03,04,05,06,07,08,18
11,21,31,41,51,61,71,72,11,21,31,41,51,61,71,81
11,21,31,41,51,61,62,63,11,21,31,41,51,61,62,72
11,21,31,41,51,52,62,72,11,21,31,41,51,52,62,63
11,21,31,41,51,52,53,63,11,21,31,41,51,52,53,54
11,21,31,41,42,52,62,63,11,21,31,41,42,52,62,72
11,21,31,41,42,52,53,54,11,21,31,41,42,52,53,63
11,21,31,41,42,43,53,63,11,21,31,41,42,43,53,54
11,21,31,41,42,43,44,54,11,21,31,41,42,43,44,45
11,21,31,32,42,52,62,63,11,21,31,32,42,52,62,72
11,21,31,32,42,52,53,54,11,21,31,32,42,52,53,63
11,21,31,32,42,43,53,63,11,21,31,32,42,43,53,54
11,21,31,32,42,43,44,54,11,21,31,32,42,43,44,45
11,21,31,32,33,43,53,54,11,21,31,32,33,43,53,63
11,21,31,32,33,43,44,45,11,21,31,32,33,43,44,54
11,21,31,32,33,34,44,54,11,21,31,32,33,34,44,45
11,21,31,32,33,34,35,45,11,21,31,32,33,34,35,36
11,21,22,32,42,52,62,63,11,21,22,32,42,52,62,72
11,21,22,32,42,52,53,54,11,21,22,32,42,52,53,63
11,21,22,32,42,43,53,63,11,21,22,32,42,43,53,54
11,21,22,32,42,43,44,54,11,21,22,32,42,43,44,45
11,21,22,32,33,43,53,54,11,21,22,32,33,43,53,63
11,21,22,32,33,43,44,45,11,21,22,32,33,43,44,54
11,21,22,32,33,34,44,54,11,21,22,32,33,34,44,45
11,21,22,32,33,34,35,45,11,21,22,32,33,34,35,36
11,21,22,23,33,43,53,54,11,21,22,23,33,43,53,63
11,21,22,23,33,43,44,45,11,21,22,23,33,43,44,54
11,21,22,23,33,34,44,54,11,21,22,23,33,34,44,45
11,21,22,23,33,34,35,45,11,21,22,23,33,34,35,36
11,21,22,23,24,34,44,45,11,21,22,23,24,34,44,54
11,21,22,23,24,34,35,36,11,21,22,23,24,34,35,45
11,21,22,23,24,25,35,45,11,21,22,23,24,25,35,36
11,21,22,23,24,25,26,36,11,21,22,23,24,25,26,27
11,12,22,32,42,52,62,72,11,12,22,32,42,52,62,63
11,12,22,32,42,52,53,63,11,12,22,32,42,52,53,54
11,12,22,32,42,43,53,54,11,12,22,32,42,43,53,63
11,12,22,32,42,43,44,45,11,12,22,32,42,43,44,54
11,12,22,32,33,43,53,63,11,12,22,32,33,43,53,54
11,12,22,32,33,43,44,54,11,12,22,32,33,43,44,45
11,12,22,32,33,34,44,45,11,12,22,32,33,34,44,54
11,12,22,32,33,34,35,36,11,12,22,32,33,34,35,45
11,12,22,23,33,43,53,63,11,12,22,23,33,43,53,54
11,12,22,23,33,43,44,54,11,12,22,23,33,43,44,45
11,12,22,23,33,34,44,45,11,12,22,23,33,34,44,54
11,12,22,23,33,34,35,36,11,12,22,23,33,34,35,45
11,12,22,23,24,34,44,54,11,12,22,23,24,34,44,45
11,12,22,23,24,34,35,45,11,12,22,23,24,34,35,36
11,12,22,23,24,25,35,36,11,12,22,23,24,25,35,45
11,12,22,23,24,25,26,27,11,12,22,23,24,25,26,36
11,12,13,23,33,43,53,63,11,12,13,23,33,43,53,54
11,12,13,23,33,43,44,54,11,12,13,23,33,43,44,45
11,12,13,23,33,34,44,45,11,12,13,23,33,34,44,54
11,12,13,23,33,34,35,36,11,12,13,23,33,34,35,45
11,12,13,23,24,34,44,54,11,12,13,23,24,34,44,45
11,12,13,23,24,34,35,45,11,12,13,23,24,34,35,36
11,12,13,23,24,25,35,36,11,12,13,23,24,25,35,45
11,12,13,23,24,25,26,27,11,12,13,23,24,25,26,36
11,12,13,14,24,34,44,54,11,12,13,14,24,34,44,45
11,12,13,14,24,34,35,45,11,12,13,14,24,34,35,36
11,12,13,14,24,25,35,36,11,12,13,14,24,25,35,45
11,12,13,14,24,25,26,27,11,12,13,14,24,25,26,36
11,12,13,14,15,25,35,45,11,12,13,14,15,25,35,36
11,12,13,14,15,25,26,36,11,12,13,14,15,25,26,27
11,12,13,14,15,16,26,27,11,12,13,14,15,16,26,36
11,12,13,14,15,16,17,18,11,12,13,14,15,16,17,27
,,,,,,,,,,,,,,,
20,30,40,50,60,70,80,90,02,12,22,32,42,52,62,63
20,30,40,50,60,70,71,81,02,12,22,32,42,52,53,54
20,30,40,50,60,61,71,72,02,12,22,32,42,43,53,63
20,30,40,50,60,61,62,63,02,12,22,32,42,43,44,54
20,30,40,50,51,61,71,81,02,12,22,32,33,43,53,54
20,30,40,50,51,61,62,72,02,12,22,32,33,43,44,45
20,30,40,50,51,52,62,63,02,12,22,32,33,34,44,54
20,30,40,50,51,52,53,54,02,12,22,32,33,34,35,45
20,30,40,41,51,61,71,81,02,12,22,23,33,43,53,54
20,30,40,41,51,61,62,72,02,12,22,23,33,43,44,45
20,30,40,41,51,52,62,63,02,12,22,23,33,34,44,54
20,30,40,41,51,52,53,54,02,12,22,23,33,34,35,45
20,30,40,41,42,52,62,72,02,12,22,23,24,34,44,45
20,30,40,41,42,52,53,63,02,12,22,23,24,34,35,36
20,30,40,41,42,43,53,54,02,12,22,23,24,25,35,45
20,30,40,41,42,43,44,45,02,12,22,23,24,25,26,36
20,30,31,41,51,61,71,81,02,12,13,23,33,43,53,54
20,30,31,41,51,61,62,72,02,12,13,23,33,43,44,45
20,30,31,41,51,52,62,63,02,12,13,23,33,34,44,54
20,30,31,41,51,52,53,54,02,12,13,23,33,34,35,45
20,30,31,41,42,52,62,72,02,12,13,23,24,34,44,45
20,30,31,41,42,52,53,63,02,12,13,23,24,34,35,36
20,30,31,41,42,43,53,54,02,12,13,23,24,25,35,45
20,30,31,41,42,43,44,45,02,12,13,23,24,25,26,36
20,30,31,32,42,52,62,72,02,12,13,14,24,34,44,45
20,30,31,32,42,52,53,63,02,12,13,14,24,34,35,36
20,30,31,32,42,43,53,54,02,12,13,14,24,25,35,45
20,30,31,32,42,43,44,45,02,12,13,14,24,25,26,36
20,30,31,32,33,43,53,63,02,12,13,14,15,25,35,36
20,30,31,32,33,43,44,54,02,12,13,14,15,25,26,27
20,30,31,32,33,34,44,45,02,12,13,14,15,16,26,36
20,30,31,32,33,34,35,36,02,12,13,14,15,16,17,27
20,21,31,41,51,61,71,72,02,03,13,23,33,43,53,63
20,21,31,41,51,61,62,63,02,03,13,23,33,43,44,54
20,21,31,41,51,52,62,72,02,03,13,23,33,34,44,45
20,21,31,41,51,52,53,63,02,03,13,23,33,34,35,36
20,21,31,41,42,52,62,63,02,03,13,23,24,34,44,54
20,21,31,41,42,52,53,54,02,03,13,23,24,34,35,45
20,21,31,41,42,43,53,63,02,03,13,23,24,25,35,36
20,21,31,41,42,43,44,54,02,03,13,23,24,25,26,27
20,21,31,32,42,52,62,63,02,03,13,14,24,34,44,54
20,21,31,32,42,52,53,54,02,03,13,14,24,34,35,45
20,21,31,32,42,43,53,63,02,03,13,14,24,25,35,36
20,21,31,32,42,43,44,54,02,03,13,14,24,25,26,27
20,21,31,32,33,43,53,54,02,03,13,14,15,25,35,45
20,21,31,32,33,43,44,45,02,03,13,14,15,25,26,36
20,21,31,32,33,34,44,54,02,03,13,14,15,16,26,27
20,21,31,32,33,34,35,45,02,03,13,14,15,16,17,18
20,21,22,32,42,52,62,63,02,03,04,14,24,34,44,54
20,21,22,32,42,52,53,54,02,03,04,14,24,34,35,45
20,21,22,32,42,43,53,63,02,03,04,14,24,25,35,36
20,21,22,32,42,43,44,54,02,03,04,14,24,25,26,27
20,21,22,32,33,43,53,54,02,03,04,14,15,25,35,45
20,21,22,32,33,43,44,45,02,03,04,14,15,25,26,36
20,21,22,32,33,34,44,54,02,03,04,14,15,16,26,27
20,21,22,32,33,34,35,45,02,03,04,14,15,16,17,18
20,21,22,23,33,43,53,54,02,03,04,05,15,25,35,45
20,21,22,23,33,43,44,45,02,03,04,05,15,25,26,36
20,21,22,23,33,34,44,54,02,03,04,05,15,16,26,27
20,21,22,23,33,34,35,45,02,03,04,05,15,16,17,18
20,21,22,23,24,34,44,45,02,03,04,05,06,16,26,36
20,21,22,23,24,34,35,36,02,03,04,05,06,16,17,27
20,21,22,23,24,25,35,45,02,03,04,05,06,07,17,18
20,21,22,23,24,25,26,36,02,03,04,05,06,07,08,09
11,21,31,41,51,61,71,81,11,21,31,41,51,61,71,72
11,21,31,41,51,61,62,72,11,21,31,41,51,61,62,63
11,21,31,41,51,52,62,63,11,21,31,41,51,52,62,72
11,21,31,41,51,52,53,54,11,21,31,41,51,52,53,63
11,21,31,41,42,52,62,72,11,21,31,41,42,52,62,63
11,21,31,41,42,52,53,63,11,21,31,41,42,52,53,54
11,21,31,41,42,43,53,54,11,21,31,41,42,43,53,63
11,21,31,41,42,43,44,45,11,21,31,41,42,43,44,54
11,21,31,32,42,52,62,72,11,21,31,32,42,52,62,63
11,21,31,32,42,52,53,63,11,21,31,32,42,52,53,54
11,21,31,32,42,43,53,54,11,21,31,32,42,43,53,63
11,21,31,32,42,43,44,45,11,21,31,32,42,43,44,54
11,21,31,32,33,43,53,63,11,21,31,32,33,43,53,54
11,21,31,32,33,43,44,54,11,21,31,32,33,43,44,45
11,21,31,32,33,34,44,45,11,21,31,32,33,34,44,54
11,21,31,32,33,34,35,36,11,21,31,32,33,34,35,45
11,21,22,32,42,52,62,72,11,21,22,32,42,52,62,63
11,21,22,32,42,52,53,63,11,21,22,32,42,52,53,54
11,21,22,32,42,43,53,54,11,21,22,32,42,43,53,63
11,21,22,32,42,43,44,45,11,21,22,32,42,43,44,54
11,21,22,32,33,43,53,63,11,21,22,32,33,43,53,54
11,21,22,32,33,43,44,54,11,21,22,32,33,43,44,45
11,21,22,32,33,34,44,45,11,21,22,32,33,34,44,54
11,21,22,32,33,34,35,36,11,21,22,32,33,34,35,45
11,21,22,23,33,43,53,63,11,21,22,23,33,43,53,54
11,21,22,23,33,43,44,54,11,21,22,23,33,43,44,45
11,21,22,23,33,34,44,45,11,21,22,23,33,34,44,54
11,21,22,23,33,34,35,36,11,21,22,23,33,34,35,45
11,21,22,23,24,34,44,54,11,21,22,23,24,34,44,45
11,21,22,23,24,34,35,45,11,21,22,23,24,34,35,36
11,21,22,23,24,25,35,36,11,21,22,23,24,25,35,45
11,21,22,23,24,25,26,27,11,21,22,23,24,25,26,36
11,12,22,32,42,52,62,63,11,12,22,32,42,52,62,72
11,12,22,32,42,52,53,54,11,12,22,32,42,52,53,63
11,12,22,32,42,43,53,63,11,12,22,32,42,43,53,54
11,12,22,32,42,43,44,54,11,12,22,32,42,43,44,45
11,12,22,32,33,43,53,54,11,12,22,32,33,43,53,63
11,12,22,32,33,43,44,45,11,12,22,32,33,43,44,54
11,12,22,32,33,34,44,54,11,12,22,32,33,34,44,45
11,12,22,32,33,34,35,45,11,12,22,32,33,34,35,36
11,12,22,23,33,43,53,54,11,12,22,23,33,43,53,63
11,12,22,23,33,43,44,45,11,12,22,23,33,43,44,54
11,12,22,23,33,34,44,54,11,12,22,23,33,34,44,45
11,12,22,23,33,34,35,45,11,12,22,23,33,34,35,36
11,12,22,23,24,34,44,45,11,12,22,23,24,34,44,54
11,12,22,23,24,34,35,36,11,12,22,23,24,34,35,45
11,12,22,23,24,25,35,45,11,12,22,23,24,25,35,36
11,12,22,23,24,25,26,36,11,12,22,23,24,25,26,27
11,12,13,23,33,43,53,54,11,12,13,23,33,43,53,63
11,12,13,23,33,43,44,45,11,12,13,23,33,43,44,54
11,12,13,23,33,34,44,54,11,12,13,23,33,34,44,45
11,12,13,23,33,34,35,45,11,12,13,23,33,34,35,36
11,12,13,23,24,34,44,45,11,12,13,23,24,34,44,54
11,12,13,23,24,34,35,36,11,12,13,23,24,34,35,45
11,12,13,23,24,25,35,45,11,12,13,23,24,25,35,36
11,12,13,23,24,25,26,36,11,12,13,23,24,25,26,27
11,12,13,14,24,34,44,45,11,12,13,14,24,34,44,54
11,12,13,14,24,34,35,36,11,12,13,14,24,34,35,45
11,12,13,14,24,25,35,45,11,12,13,14,24,25,35,36
11,12,13,14,24,25,26,36,11,12,13,14,24,25,26,27
11,12,13,14,15,25,35,36,11,12,13,14,15,25,35,45
11,12,13,14,15,25,26,27,11,12,13,14,15,25,26,36
11,12,13,14,15,16,26,36,11,12,13,14,15,16,26,27
11,12,13,14,15,16,17,27,11,12,13,14,15,16,17,18
